user_id,device_Id,con_status,con_link,conn_sts_time,createdAt,updatedAt,serial_no
,ObjectId(6928530d99ed3435412804a9),false,,1765004645,2025-12-06T07:04:05.510Z,2025-12-06T07:04:05.510Z,SPL1601X02000027
,ObjectId(6928b3a499ed340dde281745),false,,1765004694,2025-12-06T07:04:54.465Z,2025-12-06T07:04:54.465Z,SPL3001X02000004
,ObjectId(6928530d99ed3435412804a9),true,1,1765004711,2025-12-06T07:05:11.437Z,2025-12-06T07:05:11.437Z,SPL1601X02000027
,ObjectId(6928b3a499ed340dde281745),true,1,1765004734,2025-12-06T07:05:34.783Z,2025-12-06T07:05:34.783Z,SPL3001X02000004
,ObjectId(692965e699ed34ff2a2829ae),false,,1765004853,2025-12-06T07:07:33.475Z,2025-12-06T07:07:33.475Z,SPL3001X02000028
,ObjectId(6928530d99ed3435412804a9),false,,1765005001,2025-12-06T07:10:01.871Z,2025-12-06T07:10:01.871Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765005032,2025-12-06T07:10:32.187Z,2025-12-06T07:10:32.187Z,SPL1601X02000027
,ObjectId(6928b3a499ed340dde281745),false,,1765005058,2025-12-06T07:10:58.478Z,2025-12-06T07:10:58.478Z,SPL3001X02000004
,ObjectId(6928530d99ed3435412804a9),false,,1765005187,2025-12-06T07:13:07.732Z,2025-12-06T07:13:07.732Z,SPL1601X02000027
,ObjectId(6929675b99ed345bea282a16),true,1,1765005216,2025-12-06T07:13:36.261Z,2025-12-06T07:13:36.261Z,SPL3001X02000029
,ObjectId(6928530d99ed3435412804a9),true,1,1765005224,2025-12-06T07:13:44.862Z,2025-12-06T07:13:44.862Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),false,,1765005273,2025-12-06T07:14:33.483Z,2025-12-06T07:14:33.483Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765005337,2025-12-06T07:15:37.347Z,2025-12-06T07:15:37.347Z,SPL1601X02000027
,ObjectId(6928b3a499ed340dde281745),true,1,1765005352,2025-12-06T07:15:52.840Z,2025-12-06T07:15:52.840Z,SPL3001X02000004
,ObjectId(6928530d99ed3435412804a9),false,,1765005398,2025-12-06T07:16:38.489Z,2025-12-06T07:16:38.489Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765005415,2025-12-06T07:16:55.569Z,2025-12-06T07:16:55.569Z,SPL1601X02000027
,ObjectId(6929675b99ed345bea282a16),false,,1765005418,2025-12-06T07:16:58.488Z,2025-12-06T07:16:58.488Z,SPL3001X02000029
,ObjectId(692967b599ed342da8282a6a),true,1,1765005557,2025-12-06T07:19:17.473Z,2025-12-06T07:19:17.473Z,SPL3001X02000030
,ObjectId(6928530d99ed3435412804a9),false,,1765005591,2025-12-06T07:19:51.449Z,2025-12-06T07:19:51.449Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765005611,2025-12-06T07:20:11.643Z,2025-12-06T07:20:11.643Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),false,,1765005632,2025-12-06T07:20:32.712Z,2025-12-06T07:20:32.712Z,SPL1601X02000027
,ObjectId(692967b599ed342da8282a6a),false,,1765005683,2025-12-06T07:21:23.503Z,2025-12-06T07:21:23.503Z,SPL3001X02000030
,ObjectId(6929698399ed341b06282aca),true,1,1765005945,2025-12-06T07:25:45.025Z,2025-12-06T07:25:45.025Z,SPL3001X02000031
,ObjectId(6928530d99ed3435412804a9),true,1,1765005983,2025-12-06T07:26:23.971Z,2025-12-06T07:26:23.971Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),false,,1765006028,2025-12-06T07:27:08.518Z,2025-12-06T07:27:08.518Z,SPL1601X02000027
,ObjectId(6929698399ed341b06282aca),false,,1765006083,2025-12-06T07:28:03.516Z,2025-12-06T07:28:03.516Z,SPL3001X02000031
,ObjectId(6928530d99ed3435412804a9),true,1,1765006130,2025-12-06T07:28:50.507Z,2025-12-06T07:28:50.507Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),false,,1765006173,2025-12-06T07:29:33.516Z,2025-12-06T07:29:33.516Z,SPL1601X02000027
,ObjectId(692969da99ed34f4ab282b02),true,1,1765006352,2025-12-06T07:32:32.812Z,2025-12-06T07:32:32.812Z,SPL3001X02000032
,ObjectId(692969da99ed34f4ab282b02),false,,1765006478,2025-12-06T07:34:38.520Z,2025-12-06T07:34:38.520Z,SPL3001X02000032
,ObjectId(6928530d99ed3435412804a9),true,1,1765006572,2025-12-06T07:36:12.196Z,2025-12-06T07:36:12.196Z,SPL1601X02000027
,ObjectId(69296b6399ed34a10a282b76),true,1,1765006669,2025-12-06T07:37:49.092Z,2025-12-06T07:37:49.092Z,SPL3001X02000033
,ObjectId(6928530d99ed3435412804a9),false,,1765006678,2025-12-06T07:37:58.523Z,2025-12-06T07:37:58.523Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765006696,2025-12-06T07:38:16.838Z,2025-12-06T07:38:16.838Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765006734,2025-12-06T07:38:54.218Z,2025-12-06T07:38:54.218Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),false,,1765006766,2025-12-06T07:39:26.765Z,2025-12-06T07:39:26.765Z,SPL1601X02000027
,ObjectId(69296b6399ed34a10a282b76),false,,1765006778,2025-12-06T07:39:38.526Z,2025-12-06T07:39:38.526Z,SPL3001X02000033
,ObjectId(6928530d99ed3435412804a9),true,1,1765006823,2025-12-06T07:40:23.259Z,2025-12-06T07:40:23.259Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),false,,1765006888,2025-12-06T07:41:28.534Z,2025-12-06T07:41:28.534Z,SPL1601X02000027
,ObjectId(6928530d99ed3435412804a9),true,1,1765006965,2025-12-06T07:42:45.761Z,2025-12-06T07:42:45.761Z,SPL1601X02000027
,ObjectId(6928c97c99ed341fc1281c03),false,,1765006988,2025-12-06T07:43:08.536Z,2025-12-06T07:43:08.536Z,SPL3001X02000014
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765007004,2025-12-06T07:43:24.399Z,2025-12-06T07:43:24.399Z,SPL3001X02000014
,ObjectId(6928b3a499ed340dde281745),false,,1765007098,2025-12-06T07:44:58.530Z,2025-12-06T07:44:58.530Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765007139,2025-12-06T07:45:39.298Z,2025-12-06T07:45:39.298Z,SPL3001X02000004
,ObjectId(6928a40c99ed34fc00281589),true,1,1765007314,2025-12-06T07:48:34.580Z,2025-12-06T07:48:34.580Z,SPL1601X02000040
,ObjectId(6928a40c99ed34fc00281589),false,,1765007346,2025-12-06T07:49:06.696Z,2025-12-06T07:49:06.696Z,SPL1601X02000040
,ObjectId(6928a40c99ed34fc00281589),true,1,1765007358,2025-12-06T07:49:18.186Z,2025-12-06T07:49:18.186Z,SPL1601X02000040
,ObjectId(6928a40c99ed34fc00281589),false,,1765007478,2025-12-06T07:51:18.551Z,2025-12-06T07:51:18.551Z,SPL1601X02000040
,ObjectId(6928a02a99ed34cd06281393),false,,1765007661,2025-12-06T07:54:21.262Z,2025-12-06T07:54:21.262Z,SPL1601X02000038
,ObjectId(6929700e99ed342c08282cff),true,1,1765007688,2025-12-06T07:54:48.848Z,2025-12-06T07:54:48.848Z,SPL3001X02000034
,ObjectId(6929700e99ed342c08282cff),false,,1765007783,2025-12-06T07:56:23.605Z,2025-12-06T07:56:23.605Z,SPL3001X02000034
,ObjectId(6929700e99ed342c08282cff),true,1,1765007796,2025-12-06T07:56:36.636Z,2025-12-06T07:56:36.636Z,SPL3001X02000034
,ObjectId(6928b3a499ed340dde281745),false,,1765007843,2025-12-06T07:57:23.556Z,2025-12-06T07:57:23.556Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765007855,2025-12-06T07:57:35.918Z,2025-12-06T07:57:35.918Z,SPL3001X02000004
,ObjectId(6929700e99ed342c08282cff),false,,1765007873,2025-12-06T07:57:53.556Z,2025-12-06T07:57:53.556Z,SPL3001X02000034
,ObjectId(6928a08299ed34117f281395),true,1,1765007896,2025-12-06T07:58:16.910Z,2025-12-06T07:58:16.910Z,SPL1601X02000039
,ObjectId(6928a02a99ed34cd06281393),true,1,1765007902,2025-12-06T07:58:22.343Z,2025-12-06T07:58:22.343Z,SPL1601X02000038
,ObjectId(69289c8d99ed347e0f281223),false,,1765007998,2025-12-06T07:59:58.573Z,2025-12-06T07:59:58.573Z,SPL1601X02000035
,ObjectId(6928997799ed342a73280fca),false,,1765007998,2025-12-06T07:59:58.584Z,2025-12-06T07:59:58.584Z,SPL1601X02000033
,ObjectId(6928a08299ed34117f281395),false,,1765008008,2025-12-06T08:00:08.604Z,2025-12-06T08:00:08.604Z,SPL1601X02000039
,ObjectId(69289c3499ed3436de281221),false,,1765008010,2025-12-06T08:00:10.690Z,2025-12-06T08:00:10.690Z,SPL1601X02000034
,ObjectId(6928a08299ed34117f281395),true,1,1765008013,2025-12-06T08:00:13.170Z,2025-12-06T08:00:13.170Z,SPL1601X02000039
,ObjectId(69289c3499ed3436de281221),true,1,1765008019,2025-12-06T08:00:19.244Z,2025-12-06T08:00:19.244Z,SPL1601X02000034
,ObjectId(6928a02a99ed34cd06281393),false,,1765008038,2025-12-06T08:00:38.573Z,2025-12-06T08:00:38.573Z,SPL1601X02000038
,ObjectId(69289c8d99ed347e0f281223),true,1,1765008049,2025-12-06T08:00:49.272Z,2025-12-06T08:00:49.272Z,SPL1601X02000035
,ObjectId(6928997799ed342a73280fca),true,1,1765008049,2025-12-06T08:00:49.413Z,2025-12-06T08:00:49.413Z,SPL1601X02000033
,ObjectId(6929765f99ed341717282fa3),true,1,1765008054,2025-12-06T08:00:54.781Z,2025-12-06T08:00:54.781Z,SPL3001X02000035
,ObjectId(6928a02a99ed34cd06281393),true,1,1765008063,2025-12-06T08:01:03.078Z,2025-12-06T08:01:03.078Z,SPL1601X02000038
,ObjectId(6929765f99ed341717282fa3),false,,1765008148,2025-12-06T08:02:28.571Z,2025-12-06T08:02:28.571Z,SPL3001X02000035
,ObjectId(692cbb41e1d5d683896ad1d0),true,1,1765008259,2025-12-06T08:04:19.178Z,2025-12-06T08:04:19.178Z,SPL3001X02000062
,ObjectId(6928b3a499ed340dde281745),false,,1765008578,2025-12-06T08:09:38.593Z,2025-12-06T08:09:38.593Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765008624,2025-12-06T08:10:24.410Z,2025-12-06T08:10:24.410Z,SPL3001X02000004
,ObjectId(692967b599ed342da8282a6a),true,1,1765008665,2025-12-06T08:11:05.056Z,2025-12-06T08:11:05.056Z,SPL3001X02000030
,ObjectId(692969da99ed34f4ab282b02),true,1,1765008665,2025-12-06T08:11:05.266Z,2025-12-06T08:11:05.266Z,SPL3001X02000032
,ObjectId(6929698399ed341b06282aca),true,1,1765008665,2025-12-06T08:11:05.423Z,2025-12-06T08:11:05.423Z,SPL3001X02000031
,ObjectId(692cbb41e1d5d683896ad1d0),false,,1765008673,2025-12-06T08:11:13.594Z,2025-12-06T08:11:13.594Z,SPL3001X02000062
,ObjectId(6929456c99ed346f3228264b),true,1,1765008713,2025-12-06T08:11:53.667Z,2025-12-06T08:11:53.667Z,SPL3001X02000024
,ObjectId(6929639999ed34e6cd2828c4),true,1,1765008713,2025-12-06T08:11:53.779Z,2025-12-06T08:11:53.779Z,SPL3001X02000026
,ObjectId(692965e699ed34ff2a2829ae),true,1,1765008714,2025-12-06T08:11:54.236Z,2025-12-06T08:11:54.236Z,SPL3001X02000028
,ObjectId(6929659099ed34531b28296a),true,1,1765008714,2025-12-06T08:11:54.325Z,2025-12-06T08:11:54.325Z,SPL3001X02000027
,ObjectId(6929675b99ed345bea282a16),true,1,1765008714,2025-12-06T08:11:54.690Z,2025-12-06T08:11:54.690Z,SPL3001X02000029
,ObjectId(6929698399ed341b06282aca),false,,1765008738,2025-12-06T08:12:18.599Z,2025-12-06T08:12:18.599Z,SPL3001X02000031
,ObjectId(692969da99ed34f4ab282b02),false,,1765008738,2025-12-06T08:12:18.615Z,2025-12-06T08:12:18.615Z,SPL3001X02000032
,ObjectId(692967b599ed342da8282a6a),false,,1765008738,2025-12-06T08:12:18.626Z,2025-12-06T08:12:18.626Z,SPL3001X02000030
,ObjectId(6929634299ed344d432828bf),true,1,1765008743,2025-12-06T08:12:23.098Z,2025-12-06T08:12:23.098Z,SPL3001X02000025
,ObjectId(6929675b99ed345bea282a16),false,,1765009278,2025-12-06T08:21:18.643Z,2025-12-06T08:21:18.643Z,SPL3001X02000029
,ObjectId(6929634299ed344d432828bf),false,,1765009278,2025-12-06T08:21:18.633Z,2025-12-06T08:21:18.633Z,SPL3001X02000025
,ObjectId(6929659099ed34531b28296a),false,,1765009278,2025-12-06T08:21:18.660Z,2025-12-06T08:21:18.660Z,SPL3001X02000027
,ObjectId(692965e699ed34ff2a2829ae),false,,1765009278,2025-12-06T08:21:18.670Z,2025-12-06T08:21:18.670Z,SPL3001X02000028
,ObjectId(6929639999ed34e6cd2828c4),false,,1765009278,2025-12-06T08:21:18.690Z,2025-12-06T08:21:18.690Z,SPL3001X02000026
,ObjectId(6929456c99ed346f3228264b),false,,1765009278,2025-12-06T08:21:18.707Z,2025-12-06T08:21:18.707Z,SPL3001X02000024
,ObjectId(6928c97c99ed341fc1281c03),false,,1765009278,2025-12-06T08:21:18.721Z,2025-12-06T08:21:18.721Z,SPL3001X02000014
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765009296,2025-12-06T08:21:36.148Z,2025-12-06T08:21:36.148Z,SPL3001X02000014
,ObjectId(6928b3a499ed340dde281745),false,,1765009578,2025-12-06T08:26:18.622Z,2025-12-06T08:26:18.622Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765009751,2025-12-06T08:29:11.800Z,2025-12-06T08:29:11.800Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765009772,2025-12-06T08:29:32.462Z,2025-12-06T08:29:32.462Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765009790,2025-12-06T08:29:50.600Z,2025-12-06T08:29:50.600Z,SPL3001X02000004
,ObjectId(6933e9513528cec63395991b),true,1,1765009795,2025-12-06T08:29:55.725Z,2025-12-06T08:29:55.725Z,SPL1601X02000041
,ObjectId(6928c97c99ed341fc1281c03),false,,1765009893,2025-12-06T08:31:33.636Z,2025-12-06T08:31:33.636Z,SPL3001X02000014
,ObjectId(6933e9513528cec63395991b),false,,1765009893,2025-12-06T08:31:33.634Z,2025-12-06T08:31:33.634Z,SPL1601X02000041
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765009935,2025-12-06T08:32:15.561Z,2025-12-06T08:32:15.561Z,SPL3001X02000014
,ObjectId(6928c97c99ed341fc1281c03),false,,1765009966,2025-12-06T08:32:46.287Z,2025-12-06T08:32:46.287Z,SPL3001X02000014
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765009988,2025-12-06T08:33:08.113Z,2025-12-06T08:33:08.113Z,SPL3001X02000014
,ObjectId(6933eae83528ce29769599d6),true,1,1765010164,2025-12-06T08:36:04.789Z,2025-12-06T08:36:04.789Z,SPL1601X02000042
,ObjectId(6933eae83528ce29769599d6),false,,1765010243,2025-12-06T08:37:23.021Z,2025-12-06T08:37:23.021Z,SPL1601X02000042
,ObjectId(6933eae83528ce29769599d6),true,1,1765010243,2025-12-06T08:37:23.429Z,2025-12-06T08:37:23.429Z,SPL1601X02000042
,ObjectId(6933eae83528ce29769599d6),false,,1765010328,2025-12-06T08:38:48.635Z,2025-12-06T08:38:48.635Z,SPL1601X02000042
,ObjectId(6928c97c99ed341fc1281c03),false,,1765010428,2025-12-06T08:40:28.640Z,2025-12-06T08:40:28.640Z,SPL3001X02000014
,ObjectId(6929765f99ed341717282fa3),true,1,1765010506,2025-12-06T08:41:46.154Z,2025-12-06T08:41:46.154Z,SPL3001X02000035
,ObjectId(6929765f99ed341717282fa3),false,,1765010534,2025-12-06T08:42:14.366Z,2025-12-06T08:42:14.366Z,SPL3001X02000035
,ObjectId(6929765f99ed341717282fa3),true,1,1765010545,2025-12-06T08:42:25.050Z,2025-12-06T08:42:25.050Z,SPL3001X02000035
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765010596,2025-12-06T08:43:16.935Z,2025-12-06T08:43:16.935Z,SPL3001X02000014
,ObjectId(6929765f99ed341717282fa3),false,,1765010628,2025-12-06T08:43:48.640Z,2025-12-06T08:43:48.640Z,SPL3001X02000035
,ObjectId(6929675b99ed345bea282a16),true,1,1765010695,2025-12-06T08:44:55.636Z,2025-12-06T08:44:55.636Z,SPL3001X02000029
,ObjectId(6929456c99ed346f3228264b),true,1,1765010695,2025-12-06T08:44:55.678Z,2025-12-06T08:44:55.678Z,SPL3001X02000024
,ObjectId(6929634299ed344d432828bf),true,1,1765010695,2025-12-06T08:44:55.687Z,2025-12-06T08:44:55.687Z,SPL3001X02000025
,ObjectId(6929659099ed34531b28296a),true,1,1765010695,2025-12-06T08:44:55.769Z,2025-12-06T08:44:55.769Z,SPL3001X02000027
,ObjectId(6929639999ed34e6cd2828c4),true,1,1765010695,2025-12-06T08:44:55.999Z,2025-12-06T08:44:55.999Z,SPL3001X02000026
,ObjectId(692965e699ed34ff2a2829ae),true,1,1765010696,2025-12-06T08:44:56.649Z,2025-12-06T08:44:56.649Z,SPL3001X02000028
,ObjectId(6929774999ed3463dd2830d5),true,1,1765010702,2025-12-06T08:45:02.790Z,2025-12-06T08:45:02.790Z,SPL3001X02000036
,ObjectId(6929774999ed3463dd2830d5),false,,1765010783,2025-12-06T08:46:23.651Z,2025-12-06T08:46:23.651Z,SPL3001X02000036
,ObjectId(6928b3a499ed340dde281745),false,,1765011068,2025-12-06T08:51:08.655Z,2025-12-06T08:51:08.655Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765011091,2025-12-06T08:51:31.545Z,2025-12-06T08:51:31.545Z,SPL3001X02000004
,ObjectId(69299dc0a39462013d89aaa8),false,,1765011368,2025-12-06T08:56:08.661Z,2025-12-06T08:56:08.661Z,SPL3001X02000043
,ObjectId(6929992e99ed34246e283747),false,,1765011373,2025-12-06T08:56:13.662Z,2025-12-06T08:56:13.662Z,SPL3001X02000042
,ObjectId(6929a40aa394622aad89b617),false,,1765011603,2025-12-06T09:00:03.684Z,2025-12-06T09:00:03.684Z,SPL3001X02000048
,ObjectId(692c9308e1d5d6eb8e6ac489),false,,1765011603,2025-12-06T09:00:03.701Z,2025-12-06T09:00:03.701Z,SPL3001X02000051
,ObjectId(692835ee99ed34090027f4e8),false,,1765011603,2025-12-06T09:00:03.734Z,2025-12-06T09:00:03.734Z,SPL1601X02000012
,ObjectId(692cb5fce1d5d6fbc66acfc5),false,,1765011603,2025-12-06T09:00:03.749Z,2025-12-06T09:00:03.749Z,SPL3001X02000059
,ObjectId(692cb837e1d5d661196ad109),false,,1765011603,2025-12-06T09:00:03.767Z,2025-12-06T09:00:03.767Z,SPL3001X02000060
,ObjectId(6929a5c4a394623a8e89b67f),false,,1765011608,2025-12-06T09:00:08.678Z,2025-12-06T09:00:08.678Z,SPL3001X02000049
,ObjectId(6929a61ea39462674d89b68a),false,,1765011608,2025-12-06T09:00:08.706Z,2025-12-06T09:00:08.706Z,SPL3001X02000050
,ObjectId(692cb4dde1d5d672c86acf4d),false,,1765011608,2025-12-06T09:00:08.725Z,2025-12-06T09:00:08.725Z,SPL3001X02000058
,ObjectId(692c9da5e1d5d691616acaf5),false,,1765011608,2025-12-06T09:00:08.739Z,2025-12-06T09:00:08.739Z,SPL3001X02000055
,ObjectId(692c9bf6e1d5d62f0e6acaa0),false,,1765011608,2025-12-06T09:00:08.761Z,2025-12-06T09:00:08.761Z,SPL3001X02000054
,ObjectId(692cad89e1d5d60bc06acead),false,,1765011608,2025-12-06T09:00:08.773Z,2025-12-06T09:00:08.773Z,SPL3001X02000057
,ObjectId(6929a3b0a394624f6489b59f),false,,1765011608,2025-12-06T09:00:08.787Z,2025-12-06T09:00:08.787Z,SPL3001X02000047
,ObjectId(6929a1e5a394627a9889b201),false,,1765011608,2025-12-06T09:00:08.806Z,2025-12-06T09:00:08.806Z,SPL3001X02000045
,ObjectId(6928b3a499ed340dde281745),false,,1765011763,2025-12-06T09:02:43.677Z,2025-12-06T09:02:43.677Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765011794,2025-12-06T09:03:14.195Z,2025-12-06T09:03:14.195Z,SPL3001X02000004
,ObjectId(692c4ea4e1d5d669566aa857),true,1,1765011848,2025-12-06T09:04:08.273Z,2025-12-06T09:04:08.273Z,SPL1601X02000056
,ObjectId(692c4ea4e1d5d669566aa857),false,,1765011978,2025-12-06T09:06:18.676Z,2025-12-06T09:06:18.676Z,SPL1601X02000056
,ObjectId(6928b3a499ed340dde281745),false,,1765012273,2025-12-06T09:11:13.682Z,2025-12-06T09:11:13.682Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765012279,2025-12-06T09:11:19.671Z,2025-12-06T09:11:19.671Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765012388,2025-12-06T09:13:08.676Z,2025-12-06T09:13:08.676Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765012410,2025-12-06T09:13:30.349Z,2025-12-06T09:13:30.349Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765012492,2025-12-06T09:14:52.583Z,2025-12-06T09:14:52.583Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765012543,2025-12-06T09:15:43.183Z,2025-12-06T09:15:43.183Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765012618,2025-12-06T09:16:58.688Z,2025-12-06T09:16:58.688Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765012654,2025-12-06T09:17:34.790Z,2025-12-06T09:17:34.790Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765012738,2025-12-06T09:18:58.686Z,2025-12-06T09:18:58.686Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765012785,2025-12-06T09:19:45.668Z,2025-12-06T09:19:45.668Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765012938,2025-12-06T09:22:18.701Z,2025-12-06T09:22:18.701Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765012985,2025-12-06T09:23:05.898Z,2025-12-06T09:23:05.898Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765013306,2025-12-06T09:28:26.049Z,2025-12-06T09:28:26.049Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765013327,2025-12-06T09:28:47.396Z,2025-12-06T09:28:47.396Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765013402,2025-12-06T09:30:02.869Z,2025-12-06T09:30:02.869Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765013457,2025-12-06T09:30:57.807Z,2025-12-06T09:30:57.807Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765013586,2025-12-06T09:33:06.924Z,2025-12-06T09:33:06.924Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765013601,2025-12-06T09:33:21.464Z,2025-12-06T09:33:21.464Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),false,,1765014016,2025-12-06T09:40:16.814Z,2025-12-06T09:40:16.814Z,SPL3001X02000004
,ObjectId(6928b3a499ed340dde281745),true,1,1765014058,2025-12-06T09:40:58.846Z,2025-12-06T09:40:58.846Z,SPL3001X02000004
,ObjectId(692c4ae9e1d5d648756aa5bc),true,1,1765014512,2025-12-06T09:48:32.036Z,2025-12-06T09:48:32.036Z,SPL1601X02000052
,ObjectId(692c4ae9e1d5d648756aa5bc),false,,1765014598,2025-12-06T09:49:58.725Z,2025-12-06T09:49:58.725Z,SPL1601X02000052
,ObjectId(69289cea99ed34108d281225),true,1,1765014768,2025-12-06T09:52:48.309Z,2025-12-06T09:52:48.309Z,SPL1601X02000036
,ObjectId(69289cea99ed34108d281225),false,,1765014923,2025-12-06T09:55:23.737Z,2025-12-06T09:55:23.737Z,SPL1601X02000036
,ObjectId(6929a40aa394622aad89b617),true,1,1765014942,2025-12-06T09:55:42.477Z,2025-12-06T09:55:42.477Z,SPL3001X02000048
,ObjectId(692c9da5e1d5d691616acaf5),true,1,1765014942,2025-12-06T09:55:42.734Z,2025-12-06T09:55:42.734Z,SPL3001X02000055
,ObjectId(692cad89e1d5d60bc06acead),true,1,1765014942,2025-12-06T09:55:42.909Z,2025-12-06T09:55:42.909Z,SPL3001X02000057
,ObjectId(692835ee99ed34090027f4e8),true,1,1765014943,2025-12-06T09:55:43.036Z,2025-12-06T09:55:43.036Z,SPL1601X02000012
,ObjectId(692c9bf6e1d5d62f0e6acaa0),true,1,1765014943,2025-12-06T09:55:43.082Z,2025-12-06T09:55:43.082Z,SPL3001X02000054
,ObjectId(692cb4dde1d5d672c86acf4d),true,1,1765014943,2025-12-06T09:55:43.478Z,2025-12-06T09:55:43.478Z,SPL3001X02000058
,ObjectId(692c9308e1d5d6eb8e6ac489),true,1,1765014943,2025-12-06T09:55:43.503Z,2025-12-06T09:55:43.503Z,SPL3001X02000051
,ObjectId(692cb837e1d5d661196ad109),true,1,1765014943,2025-12-06T09:55:43.610Z,2025-12-06T09:55:43.610Z,SPL3001X02000060
,ObjectId(6929a5c4a394623a8e89b67f),true,1,1765014943,2025-12-06T09:55:43.647Z,2025-12-06T09:55:43.647Z,SPL3001X02000049
,ObjectId(692cb5fce1d5d6fbc66acfc5),true,1,1765014944,2025-12-06T09:55:44.157Z,2025-12-06T09:55:44.157Z,SPL3001X02000059
,ObjectId(6929a1e5a394627a9889b201),true,1,1765014944,2025-12-06T09:55:44.242Z,2025-12-06T09:55:44.242Z,SPL3001X02000045
,ObjectId(6929a61ea39462674d89b68a),true,1,1765014944,2025-12-06T09:55:44.290Z,2025-12-06T09:55:44.290Z,SPL3001X02000050
,ObjectId(6929a3b0a394624f6489b59f),true,1,1765014974,2025-12-06T09:56:14.371Z,2025-12-06T09:56:14.371Z,SPL3001X02000047
,ObjectId(69289fd299ed34b27f281391),true,1,1765015050,2025-12-06T09:57:30.156Z,2025-12-06T09:57:30.156Z,SPL1601X02000037
,ObjectId(69289fd299ed34b27f281391),false,,1765015163,2025-12-06T09:59:23.748Z,2025-12-06T09:59:23.748Z,SPL1601X02000037
,ObjectId(6928c97c99ed341fc1281c03),false,,1765016393,2025-12-06T10:19:53.752Z,2025-12-06T10:19:53.752Z,SPL3001X02000014
,ObjectId(6928c97c99ed341fc1281c03),true,1,1765016407,2025-12-06T10:20:07.354Z,2025-12-06T10:20:07.354Z,SPL3001X02000014
,ObjectId(69299dc0a39462013d89aaa8),true,1,1765016429,2025-12-06T10:20:29.299Z,2025-12-06T10:20:29.299Z,SPL3001X02000043
,ObjectId(6929765f99ed341717282fa3),true,1,1765016430,2025-12-06T10:20:30.036Z,2025-12-06T10:20:30.036Z,SPL3001X02000035
,ObjectId(6929774999ed3463dd2830d5),true,1,1765016430,2025-12-06T10:20:30.241Z,2025-12-06T10:20:30.241Z,SPL3001X02000036
,ObjectId(6929992e99ed34246e283747),true,1,1765016430,2025-12-06T10:20:30.724Z,2025-12-06T10:20:30.724Z,SPL3001X02000042
,ObjectId(6929698399ed341b06282aca),true,1,1765016880,2025-12-06T10:28:00.297Z,2025-12-06T10:28:00.297Z,SPL3001X02000031
